customer_id,name,email,address,phone_number,registration_date,status,product,quantity,price,order_date,shipping_date,payment_method,order_status,last_login,latitude,longitude,transaction_id,ip_address,user_agent
627,Douglas Burns,ksnyder@example.net,"34468 Erik Circles
Port Larry, CO 26569",+1-724-850-7066x452,2023-09-25,pending,mind,6,48.75,2023-12-31,2024-12-01,Credit Card,Delivered,2024-07-05 09:25:47.968940,89.9652315,51.612729,6960d5d2-e50a-48e4-a4e5-6a8a654c6dc5,48.203.133.53,Opera/9.52.(Windows 95; en-HK) Presto/2.9.177 Version/12.00
628,Carl Campbell,jasontorres@example.net,"055 Jones Highway Apt. 682
Grayside, VA 15180",633-933-2746,2021-03-11,pending,image,1,71.92,2022-06-21,2024-11-25,PayPal,Shipped,2024-04-23 20:30:36.091656,0.0656075,27.790656,199bf95f-bb7a-445b-a942-128e4b0abf29,25.245.115.233,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/4.0)
629,Dr. Kayla Jones,garrettjohn@example.org,"2890 Matthew Stravenue
Stewartburgh, VT 12869",+1-616-260-7901x64393,2022-02-23,pending,president,1,70.06,2023-09-02,2024-12-17,Bank Transfer,Shipped,2024-04-24 09:19:34.085515,-28.264843,-47.618036,f8504d7e-08e7-4b62-9ae8-d7f348729ceb,208.209.139.81,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/4.0)
630,Jason Flynn,stanleyalexander@example.net,"25697 Michael Ford
Toddshire, CT 17325",001-986-338-1921x90694,2023-07-28,active,physical,8,49.02,2024-03-30,2024-12-07,Credit Card,Shipped,2024-08-11 09:01:08.801244,20.035043,-3.351923,607423ef-46db-4336-bdcd-109201f2c217,58.29.95.74,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/3.0)
631,Roy Reese,bradgarner@example.org,"522 Thomas Alley Suite 321
North Vicki, MN 53846",3615717624,2020-04-09,active,dog,8,35.91,2022-10-09,2024-12-10,PayPal,Shipped,2024-01-05 06:38:06.486973,-36.049679,-157.441867,ccb56a22-2798-4d2e-88b7-7fa37d64de65,13.7.107.23,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_5; rv:1.9.3.20) Gecko/3371-02-24 06:13:11.422348 Firefox/3.8
632,Andrew Green,bruce52@example.org,"123 Ford Vista
Lauraside, CO 53066",001-240-265-4717x33192,2024-05-19,inactive,hope,9,93.65,2023-10-24,2024-11-28,Credit Card,Processing,2023-11-23 16:50:03.966012,-88.7045785,-153.245107,ecb70aa6-ac8b-46ab-9c4d-995e55f9c5f0,157.61.227.221,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_8 rv:2.0; uk-UA) AppleWebKit/533.20.1 (KHTML, like Gecko) Version/4.1 Safari/533.20.1"
633,Jason Wolf,randallandrews@example.com,"656 Jason Roads Suite 325
West Willieberg, AK 93405",350.468.4094x03222,2021-12-26,pending,large,4,21.36,2023-06-07,2024-12-02,Credit Card,Processing,2024-01-01 11:43:17.465948,42.959899,109.524590,fa82f5a4-5597-4c6b-bff2-a723b6d28dc0,30.156.249.239,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_0 rv:2.0; eo-US) AppleWebKit/533.18.6 (KHTML, like Gecko) Version/4.0.1 Safari/533.18.6"
634,Dr. David White III,jenniferwilliams@example.org,"7576 Mary Viaduct
Savannahfurt, AK 71211",(373)784-3275x1921,2024-03-31,inactive,national,1,94.6,2023-08-06,2024-12-08,Credit Card,Cancelled,2024-07-28 12:01:51.812236,67.874052,156.877906,561f015d-22ab-4c77-ab20-d4a3598b1cf5,116.62.139.34,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/4.1)
635,Shannon Durham,kcruz@example.net,"18648 Luis Crescent
East Andrefurt, PA 73041",290-791-1968x303,2022-10-23,inactive,stage,9,17.31,2024-06-19,2024-11-22,Bank Transfer,Shipped,2024-05-18 02:17:48.311558,55.138162,-23.362683,6fd8f023-632d-4c78-ac73-305c4e9b07c8,155.247.13.238,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_9 rv:5.0; sl-SI) AppleWebKit/535.32.7 (KHTML, like Gecko) Version/4.0.1 Safari/535.32.7"
636,Mary Bishop,sarah24@example.net,"590 Ray Roads Apt. 839
Smithfort, PR 98311",930.951.0129,2020-02-29,pending,per,10,14.07,2024-08-15,2024-11-26,Bank Transfer,Processing,2024-11-17 20:32:37.733734,-38.2974515,-52.320020,e8640102-29a5-4238-9fb6-7204d90240b9,138.154.14.32,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/55.0.813.0 Safari/532.0"
637,Andre Ross,shannon89@example.com,"PSC 3799, Box 3497
APO AA 89190",001-226-562-9643,2022-07-06,pending,former,8,59.58,2022-09-16,2024-11-30,Credit Card,Processing,2024-09-23 06:33:08.451557,74.0892195,-89.895305,6a7c5e47-a347-48c1-b25f-2f46622f04e0,107.244.211.169,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.1)
638,Ryan Mckee,jcain@example.com,"18075 Kara Flat Apt. 715
East Albertmouth, AK 48590",+1-511-988-7389x42878,2020-07-11,inactive,laugh,10,93.77,2024-01-14,2024-12-05,Bank Transfer,Delivered,2024-01-02 14:38:27.774987,29.6083155,-67.662129,f95f6315-fb35-4e68-8175-b6695f49c0e4,51.195.81.88,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/24.0.823.0 Mobile/68W340 Safari/533.1"
639,Dennis Greene,bellchristine@example.com,"057 Tracy Crest
Whiteburgh, NE 33338",518.904.4316,2022-03-02,active,current,3,50.18,2022-05-31,2024-12-16,Credit Card,Shipped,2024-08-29 23:55:06.842828,-24.337568,5.362647,3333b6f0-382a-4fa1-b449-e2c51794c48c,169.111.123.119,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/22.0.865.0 Safari/531.0"
640,Jasmine Lopez,kristenortiz@example.net,"64496 John Passage Suite 336
Carriemouth, KS 83944",482-692-1402x807,2023-07-22,inactive,plant,9,58.78,2023-01-04,2024-11-26,Bank Transfer,Cancelled,2024-01-17 04:16:07.483597,17.882335,-166.698416,29f1bc93-5461-4c8f-af8c-945a2e31cc03,19.19.153.110,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/532.5.7 (KHTML, like Gecko) Version/4.0.5 Safari/532.5.7"
641,Nicholas Smith,pamelaschmidt@example.net,"7488 Torres View
West Timothy, CT 26311",627.355.1185x96993,2020-07-09,active,where,2,12.91,2022-02-03,2024-12-04,Credit Card,Processing,2024-04-25 22:06:32.189171,-21.1438425,42.703180,a3f6bc9e-a676-4a9f-bc94-f1484ca523a0,80.63.134.55,"Mozilla/5.0 (iPad; CPU iPad OS 1_1_5 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/16.6t0812.0 Mobile/08E914 Safari/535.0"
642,Marilyn Sullivan,uhowell@example.com,"790 Michael Passage Suite 222
Michaelland, TX 42774",+1-294-396-6599x6440,2022-01-27,inactive,expect,2,86.98,2022-08-13,2024-12-16,Bank Transfer,Shipped,2024-01-21 11:12:43.460758,-55.6037575,69.968516,aaad3811-4daa-4898-b333-491605e7c675,200.43.46.94,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/3.1)
643,Lindsay Burton,hartmannicole@example.com,"17175 Salinas Stream
West Michael, TX 82226",001-822-373-2451x414,2023-05-07,inactive,treatment,7,40.85,2024-05-02,2024-12-14,Credit Card,Delivered,2024-01-24 09:55:48.922965,-34.484799,150.047745,657b6824-2339-42ad-b48e-0509844e4bff,135.172.149.245,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_2; rv:1.9.2.20) Gecko/5450-04-19 11:59:14.440521 Firefox/3.8
644,John Trujillo,johnhoffman@example.net,"48310 Moreno Burg Suite 777
New Michelle, PW 77703",001-222-946-0680x12465,2023-01-20,pending,prepare,3,48.1,2023-01-08,2024-11-23,Bank Transfer,Shipped,2024-01-31 03:12:59.481425,-63.3073935,-76.030213,c9e68cbe-800e-4155-9536-e22d897b628a,42.153.83.118,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/3.1)
645,Mary Obrien,nrivera@example.com,"5926 Julia Meadow
Howardbury, MN 79012",001-459-347-0413,2024-09-08,pending,performance,6,65.6,2022-02-05,2024-12-12,Bank Transfer,Shipped,2024-03-13 21:20:53.264990,-18.277124,42.877338,c2300ced-ffca-45f0-a59f-a78375d649dd,155.108.123.100,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_3 rv:4.0; tn-ZA) AppleWebKit/532.12.7 (KHTML, like Gecko) Version/5.0 Safari/532.12.7"
646,Jacob Wilson,nicole83@example.com,"46469 Cardenas Well Apt. 495
Harrisonfurt, SD 84518",982.260.2744x444,2022-02-18,inactive,city,7,75.09,2023-10-03,2024-12-12,Credit Card,Processing,2023-11-25 01:19:32.809841,-76.9574995,74.050818,1e79bd32-838c-4ad2-8d76-816bcc799d52,79.0.254.83,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/63.0.805.0 Safari/534.1"
647,Michael Garcia,ehanson@example.org,"USCGC Wolfe
FPO AP 08391",001-649-549-2493,2024-09-20,active,can,2,92.61,2022-02-07,2024-12-12,Bank Transfer,Processing,2024-09-07 06:22:07.207244,-5.0719985,143.760142,5465b747-1c64-4f4f-9cc5-67a610c6b6f7,34.162.56.145,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/26.0.808.0 Safari/533.2"
648,Elizabeth Jones,william79@example.com,"5708 Christopher Hollow
Kimstad, KY 21145",+1-758-348-2085x196,2023-05-19,inactive,approach,3,35.64,2023-10-02,2024-12-19,PayPal,Cancelled,2024-06-16 19:44:01.526909,75.6435515,-120.965057,15fee324-e104-4e50-b7f8-56d9dea25e60,107.183.142.166,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_4) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/35.0.844.0 Safari/532.1"
649,Christopher Clayton,yvonnemurray@example.org,"USCGC Crawford
FPO AA 38175",+1-862-766-8250x76611,2023-12-27,active,money,4,71.78,2024-06-02,2024-11-23,Bank Transfer,Cancelled,2024-10-14 11:54:42.825397,-21.999994,8.096388,7904f30d-2bf8-4eed-b2f2-e1245d6bba2f,90.26.224.78,Mozilla/5.0 (Windows NT 6.2; lt-LT; rv:1.9.1.20) Gecko/5438-04-15 14:34:38.831131 Firefox/3.6.19
650,Kimberly Mccormick,wilsonglenn@example.com,"Unit 2191 Box 8579
DPO AP 21549",9937396415,2021-01-25,active,those,5,42.83,2023-02-27,2024-12-14,Credit Card,Delivered,2024-03-29 13:29:14.437457,47.3898855,120.802587,7f17a812-af6f-4c8f-9797-3ed1cfff2ba2,72.26.51.248,Opera/8.64.(X11; Linux x86_64; kw-GB) Presto/2.9.161 Version/10.00
651,Michelle Smith,derrick90@example.net,"Unit 4666 Box 2884
DPO AA 17381",+1-369-530-2906x67563,2020-12-01,active,develop,8,26.36,2023-05-25,2024-12-16,PayPal,Shipped,2024-09-15 02:30:53.162093,-4.743493,29.473256,6fb93cb2-6797-4c1a-b68a-7b416d929fdb,221.30.16.49,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/20.0.871.0 Safari/535.1"
652,Candace Hays,keith32@example.com,"120 Kim Radial
Michaelmouth, OH 40317",(991)489-5718,2022-09-25,inactive,performance,6,19.42,2023-08-12,2024-12-10,Credit Card,Delivered,2024-01-20 21:13:09.820825,-12.5235705,-120.267643,89a6fa0e-869b-4cd2-9bb1-c04b308f032f,60.208.41.33,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1; rv:1.9.4.20) Gecko/3490-01-17 03:47:41.063255 Firefox/8.0
653,Alex Brooks,migueljordan@example.org,"4234 Jessica Terrace
North Lawrenceville, IN 45173",315.452.7251,2023-01-28,pending,teacher,1,98.28,2023-12-29,2024-11-23,PayPal,Shipped,2024-05-28 06:50:25.765781,-58.4505015,102.460911,110e715a-f3ef-4258-ae14-ce5d88ea2252,203.178.15.53,Opera/8.34.(X11; Linux x86_64; hr-HR) Presto/2.9.168 Version/10.00
654,Jennifer Chapman,cdavis@example.net,"02408 James Wells
North Mariahstad, AL 74545",001-325-250-9431x5929,2021-04-08,active,necessary,1,38.52,2023-02-02,2024-12-12,Credit Card,Delivered,2024-10-21 17:59:19.546016,66.4765185,160.474253,cb4da971-7c0b-450c-89ee-2021badd9406,153.114.159.254,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/14.1j2172.0 Mobile/04K815 Safari/531.1"
655,Jessica Livingston,nathan15@example.net,"30130 Jodi Groves Apt. 222
East Richard, PA 87784",6779229484,2021-12-15,active,service,7,34.07,2022-11-01,2024-11-22,Credit Card,Processing,2024-09-20 06:11:25.187397,-61.728955,3.900658,e75ea835-697b-49b2-8344-4d5a55b9d7f3,87.0.185.33,Mozilla/5.0 (Windows NT 5.2; se-NO; rv:1.9.2.20) Gecko/2143-02-01 17:43:51.665328 Firefox/7.0
656,Emma Nunez,samantha15@example.com,"048 Henry Forges Suite 945
Stephanieburgh, TX 33788",001-692-445-7687,2021-01-17,pending,fill,8,23.71,2024-01-03,2024-11-22,Bank Transfer,Processing,2023-12-22 07:24:29.339343,23.824456,-82.516093,57ef5362-ab30-4f49-a932-6bfe0429618f,87.86.34.131,Opera/8.78.(X11; Linux i686; ga-IE) Presto/2.9.187 Version/12.00
657,Diana Nelson,dadams@example.org,"582 Fuller Hollow Suite 230
South Caseyton, ND 59868",940-926-8727x7442,2023-05-01,active,shoulder,2,11.61,2024-01-30,2024-11-28,Credit Card,Delivered,2024-04-03 18:29:09.753201,58.688218,-14.842365,ad4aade4-cc07-481d-b1c1-923d7488d417,102.189.81.81,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_1 rv:2.0; so-KE) AppleWebKit/534.33.2 (KHTML, like Gecko) Version/4.1 Safari/534.33.2"
658,Tara Wells,jasonroberts@example.com,"714 Jimenez Square Suite 879
East Cameronburgh, IA 68453",(669)469-6916x88294,2023-10-23,pending,study,2,74.49,2024-07-21,2024-12-03,PayPal,Cancelled,2024-01-01 11:03:10.128461,32.706052,-166.943489,565b5676-80c8-4a36-a1f6-8291a2e1d3b5,198.250.196.97,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/39.0.882.0 Safari/532.1"
659,Richard Brooks,weisseric@example.com,"47956 David Groves
Lake Jameschester, AZ 91911",(237)664-8452,2020-06-23,inactive,guy,6,68.28,2024-01-22,2024-12-10,PayPal,Delivered,2024-04-01 21:29:02.229918,62.208753,105.326086,1c031f73-9797-41a2-b05e-14b511916dad,17.205.174.97,Opera/9.45.(X11; Linux i686; tl-PH) Presto/2.9.175 Version/10.00
660,Diane Johnson,kayleeperez@example.org,"0225 David Island
Kathyborough, AR 34330",4036234170,2024-10-27,pending,later,4,11.6,2023-12-16,2024-12-15,PayPal,Cancelled,2024-03-11 12:47:25.970908,78.688396,-145.228693,ccfb228c-ae38-4cc9-8918-7accf5162fd2,94.181.162.18,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/5.0)
661,Clinton Brown,cingram@example.com,"73866 Tamara Grove
South Kevinburgh, KS 43174",624-929-6937x3140,2022-05-03,active,two,9,68.99,2022-03-29,2024-12-14,PayPal,Processing,2023-12-04 16:40:21.655973,13.886846,-131.757758,997048c4-2da9-479b-9ae3-ff5d478c04da,164.205.117.208,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/4.0)
662,Jasmine Christensen,frazierdennis@example.com,"366 Russell Coves
West Kenthaven, NM 31522",001-277-529-4002x271,2023-01-27,active,recent,9,97.76,2024-02-07,2024-12-11,Credit Card,Delivered,2024-01-19 09:55:04.209017,58.2414205,-67.462223,09cd9a20-6f22-44b5-92b2-4d6ebe3af3ba,8.108.254.226,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/5.0)
663,Nicholas Bautista,wilsonthomas@example.org,"229 Tammy Well
West Kathryn, NH 68806",977-701-0440x54867,2021-03-05,pending,director,7,62.95,2024-10-13,2024-11-29,PayPal,Processing,2024-04-17 13:46:32.670753,-50.8709515,-170.323535,c0c71d95-5821-49ea-a7b1-d3f9f86e2d57,11.104.23.6,"Mozilla/5.0 (iPad; CPU iPad OS 14_8_1 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) FxiOS/12.9g4841.0 Mobile/29P233 Safari/534.0"
664,Gregory Bell,dyates@example.com,"186 Felicia Turnpike Suite 095
Vanessatown, WA 38405",866.258.8595,2021-12-25,pending,cold,1,68.47,2023-08-21,2024-12-14,Credit Card,Shipped,2024-10-25 06:14:07.230506,-50.5588855,-161.397962,62ed657c-6784-4c76-b941-8ff9ef55938b,117.165.40.146,Opera/8.91.(Windows NT 5.01; be-BY) Presto/2.9.171 Version/11.00
665,Diane Mendoza,robert21@example.net,"26713 Smith Station
Alyssaborough, GU 92160",001-662-431-8635x830,2021-07-01,inactive,street,3,37.81,2023-10-07,2024-11-22,Bank Transfer,Delivered,2024-11-10 05:03:59.569593,-54.615419,-140.369882,70d21a79-f85f-4277-b9ed-f575a7ab10df,108.48.71.55,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/4.1)
666,Rodney Murray,colleen13@example.com,"6065 Dustin Well
Jonathanberg, MA 77225",001-736-745-5716x7794,2020-12-05,active,bag,4,12.06,2023-10-19,2024-12-20,Bank Transfer,Delivered,2024-02-01 16:56:53.626117,21.1493155,143.904846,bce413e4-b821-4df4-a897-0165614b7297,102.65.254.110,Mozilla/5.0 (Android 10; Mobile; rv:25.0) Gecko/25.0 Firefox/25.0
667,Kenneth Robinson,kbrown@example.org,"673 Monica Green
Lake George, MH 51634",001-517-546-2561x089,2021-01-02,pending,strategy,2,43.01,2023-01-29,2024-12-12,Bank Transfer,Cancelled,2024-01-07 18:44:05.409031,28.5026895,12.562280,224bb170-0125-42fb-99ee-87043483a82d,209.8.185.228,Opera/9.14.(Windows 95; br-FR) Presto/2.9.173 Version/12.00
668,Allen Garcia,simsparker@example.com,"4694 Williamson Parkway
West Stephanie, MA 03828",+1-785-271-7755x06411,2020-02-27,inactive,industry,9,93.78,2024-02-18,2024-11-25,Bank Transfer,Processing,2024-08-27 01:30:20.430652,-71.3962385,146.850872,d97af876-3ccc-40c0-a6d1-69f34e76af23,150.138.105.93,"Mozilla/5.0 (Linux; Android 2.3.2) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/43.0.851.0 Safari/531.1"
669,Caroline Swanson,adamsrobert@example.net,"079 Amanda Mountain Suite 517
Lake Emily, NY 55167",+1-569-822-9935x17045,2023-03-04,active,throw,9,26.34,2024-10-27,2024-12-17,Credit Card,Delivered,2024-09-06 15:25:29.788597,1.2602265,-64.208077,08095c09-e1e3-48ab-9124-e1088b903e5d,93.92.1.21,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_4) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/47.0.847.0 Safari/536.0"
670,Mr. Michael Jones,wagnerwesley@example.org,"57030 Stuart Station
Richardsonbury, IA 97454",754-318-6025x71783,2022-03-07,inactive,simple,10,95.54,2022-04-18,2024-12-19,PayPal,Processing,2024-06-20 13:13:12.924087,31.8798985,87.994033,dab3725a-74f7-46a5-a455-e486579dfadc,141.208.106.38,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/9444-05-02 08:03:44.799438 Firefox/3.6.5
671,Jason Mahoney,jefferynguyen@example.org,"PSC 8646, Box 3996
APO AE 38373",(536)714-9178,2021-02-19,inactive,after,4,13.29,2022-06-23,2024-11-30,PayPal,Delivered,2024-01-19 14:52:54.071550,34.324649,-135.879418,034de0c5-f76e-417f-941c-eb6c6147b355,214.201.145.170,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_6 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/57.0.856.0 Mobile/58F292 Safari/531.2"
672,Ronald Roach,jennifersmith@example.net,"7915 Brown Island
Garciahaven, DE 94001",578-895-6720x08809,2020-10-30,active,easy,3,18.09,2022-12-11,2024-12-04,PayPal,Shipped,2024-10-23 18:40:25.303508,47.1102005,117.033145,799fa339-fd6b-4241-86ac-6409b7e0280c,6.209.58.98,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/531.3.7 (KHTML, like Gecko) Version/5.0.4 Safari/531.3.7"
673,Gary Wood,arthur94@example.com,"USNV Cook
FPO AP 92685",482-751-5711x2068,2021-05-23,inactive,cup,10,11.58,2023-06-20,2024-11-27,PayPal,Delivered,2024-05-03 04:58:48.202019,64.2308345,5.376029,53b4c99d-e152-4801-9aa3-cf4e8ae4d6ae,53.197.198.215,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_8) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/49.0.847.0 Safari/535.0"
674,Andrew Guerra PhD,vanessa97@example.net,"639 Gonzalez Shoal Suite 216
Washingtonchester, PW 72875",683-218-6939x924,2023-10-15,active,sometimes,2,95.29,2024-02-14,2024-12-15,PayPal,Cancelled,2024-07-09 14:18:49.756383,-33.2105805,133.476651,fb1b3120-66fc-47d4-90aa-b8023a0660e0,147.234.97.113,Mozilla/5.0 (Windows 95; quz-PE; rv:1.9.0.20) Gecko/3022-10-13 05:45:44.500679 Firefox/3.6.7
675,Fernando Carroll,summersbrittany@example.com,"2458 Victoria Parkway
Williamston, OR 55800",001-931-443-7238x155,2021-12-18,active,answer,6,66.13,2021-12-05,2024-12-05,Bank Transfer,Delivered,2024-01-16 11:31:30.948127,71.5614425,-1.874217,13367be8-acd6-45df-84a4-feca4a49686c,12.254.143.183,Opera/9.76.(X11; Linux x86_64; ig-NG) Presto/2.9.186 Version/11.00
676,Mr. Mark Lawson DDS,suecastaneda@example.net,"724 Kelly Throughway Suite 012
North Josefurt, MP 65268",+1-389-768-6420x3131,2023-08-21,active,budget,7,94.76,2023-09-07,2024-12-11,PayPal,Processing,2024-10-06 22:55:00.548877,42.4874775,-147.496984,44fb8b03-cbab-4996-bbdd-12ffdec5c4e8,193.144.231.117,Opera/8.53.(X11; Linux i686; nn-NO) Presto/2.9.167 Version/11.00
677,David Davis,kari25@example.net,"662 Alexander Course
South Brianberg, PR 86417",696.962.9435x15255,2021-03-27,inactive,anyone,4,46.26,2024-08-08,2024-11-28,Bank Transfer,Cancelled,2024-05-28 01:59:03.265243,-13.558838,-150.768308,989d68f2-6d5f-4d7c-a314-46b72c3798b0,17.217.65.205,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/9.9o2671.0 Mobile/31S574 Safari/536.2"
678,Andrea Parks,jamesgeorge@example.com,"290 Anderson Rest Apt. 677
West Sarah, WV 86017",(328)472-9150x20467,2023-09-17,pending,decision,4,72.18,2023-03-20,2024-12-02,Credit Card,Processing,2024-09-15 20:31:16.237540,-13.396893,-120.430239,7d38f466-c34d-4641-9e30-fe05fff6548c,134.217.102.185,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_7 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/24.0.838.0 Mobile/19N639 Safari/531.1"
679,James Park,richardbenson@example.com,"34820 Nelson Centers
Fletcherport, CT 28218",304.590.1542,2023-06-18,pending,me,5,35.97,2022-07-02,2024-12-10,Credit Card,Processing,2024-01-29 13:58:21.561194,-56.8499275,-22.044423,c729b2d6-72bb-414b-9cfc-1bc8dfbaa904,116.160.199.104,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; fo-FO) AppleWebKit/533.34.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6533.34.6"
680,Catherine Whitaker,jkhan@example.net,"957 Woods Ways Apt. 088
Higginsside, NY 19859",375-812-8076,2022-07-20,inactive,himself,1,41.48,2022-09-18,2024-11-25,PayPal,Processing,2024-06-22 12:56:04.595121,16.386352,13.859117,3a91ad45-2b7b-43d9-a345-fe5cb2bf03a1,159.248.103.126,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/43.0.871.0 Safari/535.2"
681,David Merritt,carolynmarquez@example.com,"PSC 8028, Box 1156
APO AE 67440",(925)325-4440,2020-02-11,pending,popular,5,84.38,2022-08-05,2024-12-10,Credit Card,Shipped,2024-03-10 15:47:02.907058,39.0533845,-97.831615,306a4e13-ea8f-4d17-829b-47d313adde66,4.141.76.225,"Mozilla/5.0 (Linux; Android 2.3.2) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/39.0.849.0 Safari/532.1"
682,Sandra Orr,johnwarren@example.com,"85432 Adrienne Squares Suite 836
Rogerston, ND 74228",001-615-861-1031x081,2020-08-16,inactive,rest,7,46.46,2023-06-18,2024-12-16,Bank Transfer,Delivered,2024-10-18 14:50:34.203068,-35.484000,-31.142720,509c09df-33d3-4139-a532-c96b065892be,140.42.75.6,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_3; rv:1.9.6.20) Gecko/9946-10-10 23:41:21.427124 Firefox/3.6.10
683,Russell Knight,sonya70@example.com,"095 Amanda Meadow
Andersonton, OH 43643",6606398574,2023-01-13,inactive,air,5,79.56,2023-05-29,2024-11-30,PayPal,Processing,2024-08-20 10:07:39.961420,76.9829965,-118.901898,af0694d7-bd6b-46a2-a1d9-5dba68d408fb,31.31.147.19,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/3.0)
684,Joshua Dawson,joshuamaddox@example.com,"03651 Dickson Well
South Paul, MI 25067",8442704134,2024-09-02,pending,provide,8,77.2,2022-06-19,2024-12-20,PayPal,Processing,2023-12-11 08:46:24.506569,-25.4190045,53.188461,9971ef38-c0cd-4bb2-99e3-dc9b9998a927,171.135.129.106,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/62.0.841.0 Mobile/10Q625 Safari/534.2"
